bank,review,clean_review,rating,date,source,sentiment,sentiment_score,keywords,themes
CBE,Good,Good,5,2025-01-23,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2024-11-10,Google Play,positive,0.999816119670868,['good'],['other']
CBE,excellent,excellent,5,2022-08-18,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,Best,Best,5,2025-02-28,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,good,good,5,2024-12-29,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2025-01-26,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Great,Great,5,2021-10-26,Google Play,positive,0.9998630285263062,['great'],['other']
CBE,Nice,Nice,5,2024-12-30,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Nice,Nice,5,2023-04-03,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Good,Good,5,2024-01-19,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2024-02-20,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Amazing,Amazing,5,2023-09-01,Google Play,positive,0.999875545501709,['amazing'],['other']
CBE,nice,nice,5,2024-10-31,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Excellent,Excellent,5,2024-05-07,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,Excellent,Excellent,5,2024-06-10,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,Best,Best,5,2023-03-29,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Greater,Greater,5,2023-10-06,Google Play,positive,0.9997277855873108,['great'],['other']
CBE,Good,Good,5,2022-09-14,Google Play,positive,0.999816119670868,['good'],['other']
CBE,good,good,5,2022-07-16,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Excellent,Excellent,5,2022-06-20,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,loved it,loved it,5,2021-01-12,Google Play,positive,0.9998797178268432,['love'],['other']
CBE,Best,Best,5,2023-12-20,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Good,Good,5,2024-02-19,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Nice,Nice,5,2024-07-05,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Good,Good,5,2022-07-08,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Best,Best,5,2023-12-09,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Nice,Nice,5,2024-09-02,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Good,Good,5,2022-10-05,Google Play,positive,0.999816119670868,['good'],['other']
CBE,best,best,5,2023-11-21,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Goooood,Goooood,5,2025-02-25,Google Play,neutral,0.5865479111671448,['goooood'],['other']
CBE,perfect,perfect,5,2025-03-22,Google Play,positive,0.9998517036437988,['perfect'],['other']
CBE,I love it,I love it,5,2017-01-16,Google Play,positive,0.9998799562454224,['love'],['other']
CBE,good,good,5,2021-01-02,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Nice,Nice,5,2021-06-16,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Nice,Nice,5,2024-12-02,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Good,Good,5,2024-01-12,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Excellent,Excellent,5,2023-04-07,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,nice,nice,5,2025-02-07,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Excellent,Excellent,5,2024-12-06,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,Good,Good,5,2024-11-20,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Excellent,Excellent,5,2021-06-14,Google Play,positive,0.9998434782028198,['excellent'],['other']
CBE,Best,Best,5,2023-12-08,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,good,good,5,2025-04-10,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2022-09-24,Google Play,positive,0.999816119670868,['good'],['other']
CBE,best,best,5,2024-12-07,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Nice,Nice,5,2022-04-11,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Best,Best,5,2023-07-25,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,good,good,5,2024-07-28,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Best,Best,5,2023-02-01,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Best,Best,5,2025-02-01,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Good,Good,5,2024-04-01,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2023-02-05,Google Play,positive,0.999816119670868,['good'],['other']
CBE,best,best,5,2025-03-19,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Best,Best,5,2025-01-23,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Awesome,Awesome,5,2022-12-08,Google Play,positive,0.9998682737350464,['awesome'],['other']
CBE,Nice,Nice,5,2025-02-21,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Nice,Nice,5,2022-08-25,Google Play,positive,0.9998552799224854,['nice'],['other']
CBE,Good,Good,5,2023-09-13,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Impressive,Impressive,5,2018-10-11,Google Play,positive,0.999863862991333,['impressive'],['other']
CBE,good,good,5,2021-07-06,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2023-11-14,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Fine,Fine,5,2022-09-16,Google Play,positive,0.9998335838317872,['fine'],['other']
CBE,Good,Good,5,2024-01-02,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Satisfied,Satisfied,5,2024-12-11,Google Play,positive,0.9997212290763856,['satisfied'],['other']
CBE,Good,Good,5,2024-11-25,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2021-11-04,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2021-06-09,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Love,Love,5,2021-07-14,Google Play,positive,0.9998735189437866,['love'],['other']
CBE,Good,Good,5,2024-04-26,Google Play,positive,0.999816119670868,['good'],['other']
CBE,fast,fast,5,2022-07-30,Google Play,positive,0.9989494681358336,['fast'],['other']
CBE,Best,Best,5,2024-05-05,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Best,Best,5,2024-05-20,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,good,good,5,2024-10-31,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2023-10-28,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Best,Best,5,2020-11-18,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,Good,Good,5,2025-03-29,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Good,Good,5,2024-09-28,Google Play,positive,0.999816119670868,['good'],['other']
CBE,good,good,5,2025-05-16,Google Play,positive,0.999816119670868,['good'],['other']
CBE,Best,Best,5,2022-10-08,Google Play,positive,0.9997941851615906,['good'],['other']
CBE,መጣም በጣም ተመችቶኛል በተላይ ነፃ ብድር ቢኖረው,መጣም በጣም ተመችቶኛል በተላይ ነፃ ብድር ቢኖረው,5,2024-08-28,Google Play,negative,0.9200406074523926,['መጣም'],['other']
CBE,V.good,V.good,5,2024-02-08,Google Play,positive,0.9948773980140686,[],['other']
CBE,V.good,V.good,5,2021-05-07,Google Play,positive,0.9948773980140686,[],['other']
CBE,V.nice,V.nice,5,2021-11-12,Google Play,positive,0.9973741769790648,['v.nice'],['other']
CBE,V.good,V.good,5,2022-01-18,Google Play,positive,0.9948773980140686,[],['other']
CBE,Market,Market,5,2016-03-09,Google Play,positive,0.926568865776062,['market'],['other']
CBE,እናመሰግናለን ግን ከእንተርኔት ነፃ መሆን ነበረበት,እናመሰግናለን ግን ከእንተርኔት ነፃ መሆን ነበረበት,5,2022-12-23,Google Play,negative,0.9046947360038756,"['ከእንተርኔት', 'ነበረበት']",['other']
CBE,Bareeda mitti Sireesaa akkaa nuu banamu,Bareeda mitti Sireesaa akkaa nuu banamu,5,2021-06-05,Google Play,negative,0.9850276708602904,[],['other']
CBE,Not consistent,Not consistent,3,2023-10-15,Google Play,negative,0.9997867941856384,['consistent'],['other']
CBE,Too slow,Too slow,1,2023-08-16,Google Play,negative,0.9995005130767822,['slow'],['app_performance']
CBE,Because miserable,Because miserable,1,2023-09-29,Google Play,negative,0.9998106360435486,['miserable'],['other']
CBE,Bad experience,Bad experience,1,2023-04-27,Google Play,negative,0.9997826218605042,"['bad', 'experience']",['ui_ux_design']
CBE,useless update,useless update,1,2019-03-08,Google Play,negative,0.9997654557228088,"['useless', 'update']","['app_performance', 'account_management']"
CBE,Very bad,Very bad,1,2023-02-23,Google Play,negative,0.999788463115692,['bad'],['other']
CBE,Not good,Not good,1,2024-03-19,Google Play,negative,0.9997889399528505,['good'],['other']
CBE,Authorization fails problem,Authorization fails problem,5,2017-05-14,Google Play,negative,0.9995920062065125,"['authorization', 'fail', 'problem']","['transaction_issues', 'app_performance']"
CBE,Bad,Bad,4,2021-05-30,Google Play,negative,0.999782383441925,['bad'],['other']
CBE,የሚገርም አፕ ተመችቶኛል 🙏❤,የሚገርም አፕ ተመችቶኛል,5,2025-03-14,Google Play,negative,0.8337247371673584,[],['other']
CBE,Bad,Bad,1,2023-12-20,Google Play,negative,0.999782383441925,['bad'],['other']
CBE,Useless,Useless,1,2020-09-09,Google Play,negative,0.9997991919517516,['useless'],['other']
CBE,Bad,Bad,1,2024-01-05,Google Play,negative,0.999782383441925,['bad'],['other']
CBE,በጣም ምቹ ቀልጣፋና ቀላል 👍,በጣም ምቹ ቀልጣፋና ቀላል,5,2023-01-02,Google Play,negative,0.8616321682929993,[],['other']
CBE,Commercial 🏦 ofEthiopia,Commercial ofEthiopia,1,2024-02-10,Google Play,negative,0.9746984839439392,"['commercial', 'ofethiopia']",['other']
CBE,ቆንጆ ነው።,ቆንጆ ነው,1,2023-06-04,Google Play,negative,0.7850580811500549,['ቆንጆ_ነው'],['other']
CBE,Ni ce app,Ni ce app,3,2023-02-21,Google Play,negative,0.8808463215827942,[],['other']
CBE,😀 በጣም ጠቃሚ፣፣ኀ,በጣም ጠቃሚኀ,5,2020-12-27,Google Play,negative,0.7850580811500549,['ጠቃሚኀ'],['other']
CBE,Idee bashin abrahim,Idee bashin abrahim,1,2021-05-02,Google Play,positive,0.9754104614257812,"['idee', 'bashin', 'abrahim']",['other']
CBE,ሙሠማ ኸሊል 100,ሙሠማ ኸሊል 100,1,2024-01-03,Google Play,positive,0.8962825536727905,[],['other']
CBE,Can't download.,Cant download.,5,2016-03-02,Google Play,positive,0.9956360459327698,['download'],['other']
CBE,Not recive the code,Not recive the code,4,2014-03-05,Google Play,negative,0.9976456761360168,"['recive', 'code']",['login_authentication']
CBE,Bad,Bad,5,2023-03-30,Google Play,negative,0.999782383441925,['bad'],['other']
CBE,All service of Mobile Banking,All service of Mobile Banking,5,2025-05-06,Google Play,positive,0.8924260139465332,"['service', 'mobile', 'banking']","['customer_support', 'service_features']"
CBE,ወድጄዋለሁ አሪፍ አማራጭ ነው,ወድጄዋለሁ አሪፍ አማራጭ ነው,5,2021-04-22,Google Play,negative,0.8616321682929993,['አማራጭ'],['other']
CBE,Now everybody has access,Now everybody has access,5,2015-01-04,Google Play,positive,0.9980400204658508,['access'],['login_authentication']
CBE,thanks!!,thanks!!,5,2014-09-06,Google Play,positive,0.9998160004615784,['thank'],['other']
CBE,My laif...,My laif...,5,2020-10-03,Google Play,negative,0.981446087360382,['laif'],['other']
CBE,CBE NOOR,CBE NOOR,3,2024-04-10,Google Play,positive,0.9799768924713136,[],['other']
CBE,3 year,3 year,3,2025-01-03,Google Play,positive,0.9850422739982604,['year'],['other']
CBE,Giddugaleessatti bareedadha,Giddugaleessatti bareedadha,3,2022-02-19,Google Play,positive,0.7668173909187317,[],['other']
CBE,EMAMU WUBETUDERESE,EMAMU WUBETUDERESE,3,2025-01-09,Google Play,neutral,0.5088635087013245,['emamu'],['other']
CBE,Wow 👌 👏,Wow,5,2025-01-25,Google Play,positive,0.999592125415802,[],['other']
CBE,Awosome!!!,Awosome!!!,5,2025-05-22,Google Play,positive,0.6944926977157593,[],['other']
CBE,666🇦🇱🇦🇱🇦🇱🇦🇱,666,4,2024-02-02,Google Play,positive,0.9097814559936525,[],['other']
CBE,Yes,Yes,1,2017-03-21,Google Play,positive,0.9997805953025818,[],['other']
CBE,business all,business all,4,2023-01-17,Google Play,positive,0.997562289237976,['business'],['other']
CBE,Gadisa aduna,Gadisa aduna,4,2024-02-12,Google Play,positive,0.9894249439239502,[],['other']
CBE,isin ga'a,isin gaa,2,2025-04-02,Google Play,negative,0.8258543610572815,[],['other']
CBE,💚💛❤,,4,2024-05-05,Google Play,positive,0.9541467428207396,[],['other']
CBE,በጣም ከርፋፋ,በጣም ከርፋፋ,1,2025-05-21,Google Play,negative,0.7850580811500549,[],['other']
CBE,Fahti Kamaal,Fahti Kamaal,1,2024-08-07,Google Play,negative,0.8807883262634277,['fahti'],['other']
CBE,Not working,Not working,1,2022-02-04,Google Play,negative,0.999777853488922,['work'],['other']
CBE,Abdurahman Abdalkarim,Abdurahman Abdalkarim,1,2024-09-19,Google Play,positive,0.970058262348175,[],['other']
CBE,Reta Girma,Reta Girma,1,2024-03-08,Google Play,positive,0.8284569382667542,"['reta_girma', 'girma']",['other']
CBE,tztz sesr,tztz sesr,1,2024-04-18,Google Play,positive,0.6630196571350098,['sesr'],['other']
CBE,Umar tamama,Umar tamama,1,2024-04-01,Google Play,positive,0.9582632780075072,[],['other']
CBE,aags hshja,aags hshja,1,2024-09-28,Google Play,neutral,0.6030301451683044,"['aag', 'hshja']",['other']
CBE,Obsaa.Abdallaa,Obsaa.Abdallaa,1,2024-09-05,Google Play,negative,0.9927104711532592,['obsaa.abdallaa'],['other']
CBE,09mikaa.il,09mikaa.il,1,2024-09-17,Google Play,neutral,0.5633998513221741,[],['other']
CBE,Costamer,Costamer,4,2014-08-03,Google Play,positive,0.9944397211074828,['costamer'],['other']
CBE,He,He,4,2023-09-10,Google Play,neutral,0.5,[],['other']
CBE,Shopping,Shopping,4,2018-08-15,Google Play,positive,0.9981168508529664,['shopping'],['other']
CBE,Sumalaw,Sumalaw,4,2022-10-26,Google Play,positive,0.9877538084983826,['sumalaw'],['other']
CBE,improvement,improvement,4,2024-11-19,Google Play,positive,0.9987468719482422,['improvement'],['other']
CBE,Yea,Yea,4,2017-09-28,Google Play,positive,0.7720590829849243,['yea'],['other']
CBE,GadulaTube,GadulaTube,4,2020-10-31,Google Play,negative,0.9692673683166504,['gadulatube'],['other']
CBE,Gode,Gode,4,2018-10-05,Google Play,negative,0.961505115032196,['gode'],['other']
CBE,activate,activate,4,2019-01-11,Google Play,positive,0.9993797540664672,['activate'],['other']
CBE,Ok,Ok,4,2024-09-14,Google Play,neutral,0.5,[],['other']
CBE,Giod,Giod,4,2023-08-25,Google Play,positive,0.9893913269042968,['giod'],['other']
CBE,wow,wow,4,2024-02-16,Google Play,positive,0.999592125415802,[],['other']
CBE,Waa,Waa,4,2024-03-18,Google Play,negative,0.9928324222564696,['waa'],['other']
CBE,Ok,Ok,4,2023-11-20,Google Play,neutral,0.5,[],['other']
CBE,thankyou,thankyou,4,2018-06-08,Google Play,positive,0.999842882156372,['thankyou'],['other']
CBE,Amaz?ng,Amaz?ng,5,2022-08-12,Google Play,negative,0.949387550354004,[],['other']
CBE,Garidh,Garidh,3,2024-02-06,Google Play,negative,0.8019161820411682,[],['other']
CBE,SUBSCRAYB,SUBSCRAYB,3,2024-12-12,Google Play,neutral,0.5178692936897278,['subscrayb'],['other']
CBE,Update,Update,3,2024-03-11,Google Play,positive,0.9908272624015808,['update'],"['app_performance', 'account_management']"
CBE,Ok,Ok,3,2020-08-08,Google Play,neutral,0.5,[],['other']
CBE,it Helps!,it Helps!,5,2015-06-29,Google Play,positive,0.999819815158844,['help'],['customer_support']
CBE,Wow👋,Wow,5,2023-11-07,Google Play,positive,0.999592125415802,[],['other']
CBE,Wow👌,Wow,5,2024-10-15,Google Play,positive,0.999592125415802,[],['other']
CBE,A/ S,A S,5,2023-09-26,Google Play,positive,0.9488298892974854,[],['other']
CBE,reviews,reviews,1,2022-05-04,Google Play,positive,0.998808741569519,['review'],['other']
CBE,አዛ,አዛ,1,2025-05-04,Google Play,neutral,0.5,[],['other']
CBE,CBE,CBE,1,2024-07-23,Google Play,positive,0.9966009855270386,[],['other']
CBE,Waw,Waw,1,2024-12-09,Google Play,negative,0.7346178293228149,['waw'],['other']
CBE,Nic,Nic,1,2016-01-11,Google Play,positive,0.9977141618728638,['nic'],['other']
CBE,Etv,Etv,1,2014-09-23,Google Play,positive,0.8249002695083618,['etv'],['other']
CBE,Yordanos,Yordanos,1,2023-02-06,Google Play,positive,0.9894294142723083,[],['other']
CBE,Saadahmuu,Saadahmuu,1,2025-01-18,Google Play,negative,0.9790336489677428,[],['other']
CBE,Idf,Idf,1,2024-02-23,Google Play,negative,0.8924204707145691,[],['other']
CBE,Esay,Esay,1,2021-08-18,Google Play,positive,0.9963625073432922,[],['other']
CBE,wow,wow,1,2025-05-05,Google Play,positive,0.999592125415802,[],['other']
CBE,Asela,Asela,1,2025-03-13,Google Play,positive,0.9828375577926636,[],['other']
CBE,bank,bank,1,2016-07-13,Google Play,positive,0.8260893821716309,['bank'],['other']
CBE,Yuusuf 24:01:2023,Yuusuf 24:01:2023,5,2023-01-24,Google Play,positive,0.9403056502342224,['yuusuf'],['other']
CBE,Merjerbehel.,Merjerbehel.,5,2025-01-09,Google Play,positive,0.8828282952308655,[],['other']
CBE,Aslame&dtamo,Aslamedtamo,5,2023-12-19,Google Play,negative,0.9575824737548828,[],['other']
CBE,🙏,,3,2020-09-19,Google Play,positive,0.9541467428207396,[],['other']
CBE,Woooow,Woooow,2,2016-10-27,Google Play,positive,0.9561598896980286,['woooow'],['other']
CBE,𝙼𝚒𝚔𝚒,𝙼𝚒𝚔𝚒,5,2024-09-20,Google Play,negative,0.6970565915107727,[],['other']
CBE,🙏🙏🙏🙏🙏,,4,2024-04-16,Google Play,positive,0.9541467428207396,[],['other']
CBE,Muluken mekonen abrbe,Muluken mekonen abrbe,5,2024-07-22,Google Play,negative,0.9372316002845764,[],['other']
CBE,halan garidhaa cbe,halan garidhaa cbe,5,2025-03-30,Google Play,positive,0.9760899543762208,[],['other']
CBE,1 Ahmad jihaad,1 Ahmad jihaad,5,2023-03-02,Google Play,positive,0.9465557336807252,[],['other']
CBE,በጣም የምወደው ባንክ,በጣም የምወደው ባንክ,5,2023-06-08,Google Play,negative,0.8337247371673584,[],['other']
CBE,Arif now silke,Arif now silke,5,2023-07-23,Google Play,negative,0.9929145574569702,['silke'],['other']
CBE,Asitemamagn yebank agar,Asitemamagn yebank agar,5,2024-05-08,Google Play,negative,0.8478443622589111,[],['other']
CBE,4266 Mahmad mahmud,4266 Mahmad mahmud,5,2021-01-13,Google Play,neutral,0.513367772102356,['mahmud'],['other']
CBE,ጥሩ ነው በርቱ,ጥሩ ነው በርቱ,5,2022-02-12,Google Play,negative,0.8337247371673584,[],['other']
CBE,Sahilu.mihirete,Sahilu.mihirete,5,2024-02-05,Google Play,negative,0.9835426807403564,['sahilu.mihirete'],['other']
CBE,I like,I like,5,2015-02-07,Google Play,positive,0.9998149275779724,['like'],['other']
CBE,Maashoo.abduuroo,Maashoo.abduuroo,5,2024-09-30,Google Play,negative,0.9726585149765016,[],['other']
CBE,Cbe,Cbe,5,2016-05-29,Google Play,positive,0.9966009855270386,[],['other']
CBE,😍😍😍,,1,2023-12-06,Google Play,positive,0.9541467428207396,[],['other']
CBE,🙏,,5,2022-02-28,Google Play,positive,0.9541467428207396,[],['other']
CBE,❤,,5,2024-02-11,Google Play,positive,0.9541467428207396,[],['other']
CBE,🙏,,5,2025-04-06,Google Play,positive,0.9541467428207396,[],['other']
CBE,👍,,5,2023-03-14,Google Play,positive,0.9541467428207396,[],['other']
CBE,❤,,5,2022-07-06,Google Play,positive,0.9541467428207396,[],['other']
CBE,🤔,,5,2021-05-18,Google Play,positive,0.9541467428207396,[],['other']
CBE,Salax,Salax,5,2023-10-22,Google Play,positive,0.9530946016311646,['salax'],['other']
CBE,Cbe,Cbe,5,2024-08-02,Google Play,positive,0.9966009855270386,[],['other']
CBE,Support,Support,5,2024-02-07,Google Play,positive,0.9996964931488036,['support'],['customer_support']
CBE,cbe,cbe,5,2025-03-25,Google Play,positive,0.9966009855270386,[],['other']
CBE,wow,wow,5,2025-05-18,Google Play,positive,0.999592125415802,[],['other']
CBE,Thankfully,Thankfully,5,2023-01-10,Google Play,positive,0.8449153900146484,[],['other']
CBE,Yigerem,Yigerem,5,2024-04-12,Google Play,positive,0.9281471371650696,[],['other']
CBE,ok,ok,5,2022-07-09,Google Play,neutral,0.5,[],['other']
CBE,i like,i like,5,2020-09-23,Google Play,positive,0.9998149275779724,['like'],['other']
CBE,ممتاز,ممتاز,5,2024-10-23,Google Play,neutral,0.5331555008888245,['ممتاز'],['other']
CBE,App,App,5,2017-01-11,Google Play,positive,0.9684573411941528,[],['other']
CBE,Ok,Ok,5,2023-03-06,Google Play,neutral,0.5,[],['other']
CBE,boom,boom,5,2023-09-18,Google Play,positive,0.9994164705276488,['boom'],['other']
CBE,Lol,Lol,5,2016-01-13,Google Play,negative,0.9438175559043884,['lol'],['other']
CBE,Letsused,Letsused,5,2023-09-15,Google Play,negative,0.9964884519577026,['letsuse'],['other']
CBE,Ok,Ok,5,2023-09-10,Google Play,neutral,0.5,[],['other']
CBE,Wow,Wow,5,2023-01-06,Google Play,positive,0.999592125415802,[],['other']
CBE,Like it,Like it,5,2025-01-24,Google Play,positive,0.9997184872627258,[],['other']
CBE,Banking,Banking,5,2024-08-17,Google Play,positive,0.9922246932983398,['banking'],['other']
CBE,Ok,Ok,5,2022-11-04,Google Play,neutral,0.5,[],['other']
CBE,Ethiopia,Ethiopia,5,2022-11-19,Google Play,positive,0.9780409336090088,[],['other']
CBE,Mine,Mine,5,2022-12-14,Google Play,positive,0.9983651041984558,[],['other']
CBE,ebc,ebc,5,2016-02-04,Google Play,positive,0.9745978116989136,[],['other']
CBE,Wow,Wow,5,2020-12-05,Google Play,positive,0.999592125415802,[],['other']
CBE,Ok,Ok,5,2024-07-24,Google Play,neutral,0.5,[],['other']
CBE,Ok,Ok,5,2023-04-07,Google Play,neutral,0.5,[],['other']
CBE,Yyyeee,Yyyeee,5,2022-08-14,Google Play,positive,0.8355649709701538,['yyyeee'],['other']
CBE,CBE,CBE,5,2024-07-17,Google Play,positive,0.9966009855270386,[],['other']
CBE,Ok,Ok,5,2024-06-28,Google Play,neutral,0.5,[],['other']
CBE,ok,ok,5,2025-04-02,Google Play,neutral,0.5,[],['other']
CBE,ዳንኤል,ዳንኤል,5,2019-03-28,Google Play,negative,0.6970565915107727,[],['other']
CBE,Wow,Wow,5,2021-01-02,Google Play,positive,0.999592125415802,[],['other']
CBE,waw,waw,5,2025-04-09,Google Play,negative,0.7346178293228149,['waw'],['other']
CBE,Go,Go,5,2025-01-14,Google Play,neutral,0.5,[],['other']
CBE,ዋው,ዋው,5,2025-03-08,Google Play,neutral,0.5,[],['other']
CBE,Download,Download,5,2016-08-01,Google Play,positive,0.969148337841034,['download'],['other']
CBE,Wow,Wow,5,2025-02-06,Google Play,positive,0.999592125415802,[],['other']
CBE,Col,Col,5,2022-12-03,Google Play,positive,0.7094451189041138,[],['other']
CBE,I like it,I like it,5,2022-09-03,Google Play,positive,0.99985933303833,['like'],['other']
CBE,wowwwww,wowwwww,5,2024-02-24,Google Play,positive,0.982027232646942,[],['other']
CBE,vgood,vgood,5,2024-09-05,Google Play,positive,0.9452276229858398,['vgood'],['other']
CBE,ሰብ,ሰብ,5,2023-10-12,Google Play,neutral,0.5,[],['other']
CBE,Vip,Vip,5,2022-05-23,Google Play,positive,0.9991161227226256,['vip'],['other']
CBE,CBE,CBE,5,2024-03-18,Google Play,positive,0.9966009855270386,[],['other']
CBE,Ok,Ok,5,2023-12-10,Google Play,neutral,0.5,[],['other']
CBE,Help,Help,5,2021-06-03,Google Play,positive,0.9892712831497192,['help'],['customer_support']
CBE,Xo,Xo,5,2023-05-02,Google Play,neutral,0.5,[],['other']
CBE,wawu,wawu,5,2023-10-23,Google Play,neutral,0.5730710625648499,['wawu'],['other']
CBE,Like,Like,5,2016-08-22,Google Play,positive,0.9910564422607422,[],['other']
CBE,Agec,Agec,5,2022-11-24,Google Play,negative,0.9907406568527222,['agec'],['other']
CBE,ሲቢኑር,ሲቢኑር,5,2023-03-06,Google Play,negative,0.6970565915107727,[],['other']
CBE,Goodwill,Goodwill,5,2020-10-25,Google Play,positive,0.9998470544815063,['goodwill'],['other']
CBE,Ethiopia,Ethiopia,5,2023-01-04,Google Play,positive,0.9780409336090088,[],['other']
CBE,Fusyu,Fusyu,5,2023-10-10,Google Play,positive,0.89582359790802,['fusyu'],['other']
CBE,Ok,Ok,5,2025-01-01,Google Play,neutral,0.5,[],['other']
CBE,yase,yase,5,2024-02-12,Google Play,positive,0.9850412011146544,['yase'],['other']
CBE,432forget,432forget,5,2024-12-09,Google Play,positive,0.7777388691902161,[],['other']
CBE,Free,Free,5,2024-03-30,Google Play,positive,0.997825026512146,['free'],['other']
CBE,Waw,Waw,5,2025-01-21,Google Play,negative,0.7346178293228149,['waw'],['other']
CBE,CBE,CBE,5,2016-12-15,Google Play,positive,0.9966009855270386,[],['other']
CBE,Commercial,Commercial,5,2022-10-03,Google Play,negative,0.9959623217582704,['commercial'],['other']
CBE,Wow,Wow,5,2023-04-03,Google Play,positive,0.999592125415802,[],['other']
CBE,Ok,Ok,5,2024-12-12,Google Play,neutral,0.5,[],['other']
CBE,Wow,Wow,5,2024-04-13,Google Play,positive,0.999592125415802,[],['other']
CBE,bezabih,bezabih,5,2025-06-04,Google Play,positive,0.965407371520996,[],['other']
CBE,Ict,Ict,5,2020-10-07,Google Play,positive,0.993623435497284,[],['other']
CBE,Oh,Oh,5,2024-02-12,Google Play,neutral,0.5,[],['other']
CBE,Ok,Ok,5,2024-11-11,Google Play,neutral,0.5,[],['other']
CBE,Nic,Nic,5,2022-08-14,Google Play,positive,0.9977141618728638,['nic'],['other']
CBE,Nigd,Nigd,5,2022-05-18,Google Play,negative,0.9927654266357422,['nigd'],['other']
CBE,swet,swet,5,2023-03-19,Google Play,negative,0.9982309937477112,[],['other']
CBE,Like it,Like it,5,2021-12-19,Google Play,positive,0.9997184872627258,[],['other']
CBE,Ok,Ok,5,2020-09-16,Google Play,neutral,0.5,[],['other']
CBE,Downloading,Downloading,5,2022-08-10,Google Play,positive,0.9289594888687134,['download'],['other']
CBE,Fuadseif,Fuadseif,5,2024-12-18,Google Play,negative,0.9777628779411316,['fuadseif'],['other']
CBE,Harmee,Harmee,5,2022-11-24,Google Play,negative,0.998893678188324,['harmee'],['other']
CBE,Ok,Ok,5,2016-09-02,Google Play,neutral,0.5,[],['other']
CBE,ok,ok,5,2024-09-10,Google Play,neutral,0.5,[],['other']
CBE,Need,Need,5,2014-04-30,Google Play,neutral,0.529872715473175,['need'],['service_features']
CBE,ኘተ,ኘተ,5,2024-11-09,Google Play,neutral,0.5,[],['other']
CBE,Hihi,Hihi,5,2023-12-14,Google Play,positive,0.9779518842697144,[],['other']
CBE,I like it,I like it,5,2023-05-26,Google Play,positive,0.99985933303833,['like'],['other']
CBE,OK,OK,5,2025-04-13,Google Play,neutral,0.5,[],['other']
CBE,Allowed,Allowed,5,2023-10-16,Google Play,positive,0.9978752136230468,['allow'],['service_features']
